,Rotation,Base moment [kN.m],Axial_Disp. [mm]
484,0.002409844,-26.19110952,-0.014325138
485,0.002416244,-24.26308939,-0.014033634
486,0.002421596,-22.41183329,-0.014619902
487,0.002427825,-20.4429275,-0.014628749
488,0.002432619,-18.79221803,-0.014813617
489,0.002437209,-17.02898722,-0.014611054
490,0.002441611,-15.04577354,-0.014431309
491,0.002447726,-13.25481073,-0.014841091
492,0.002452042,-11.40912838,-0.014580786
493,0.002457164,-9.327590116,-0.014618505
494,0.002462459,-7.640601507,-0.014663674
495,0.002467305,-5.578663531,-0.014547724
496,0.002473712,-3.496300052,-0.01453422
497,0.002476051,-1.841659096,-0.014433172
498,0.002483571,-0.025557708,-0.015049241
499,0.002487934,2.018206673,-0.01482619
500,0.002494005,3.739391279,-0.014591031
501,0.002497971,5.690192671,-0.014876947
502,0.002504196,7.573751614,-0.015028752
503,0.00250837,9.488091289,-0.015089288
504,0.002513702,11.34202455,-0.015087426
505,0.002519923,13.37286499,-0.015238766
506,0.002524663,14.99727871,-0.01529092
507,0.002529996,16.8933935,-0.015479978
508,0.00253383,18.70432807,-0.015709084
509,0.002539562,20.46981814,-0.015692785
510,0.002543979,22.34624534,-0.015443657
511,0.002549357,24.18262268,-0.015831552
512,0.002554975,26.23161622,-0.015731901
513,0.002560098,28.20675328,-0.015406869
514,0.002565067,30.09370084,-0.0154851
515,0.002571375,32.10534948,-0.015805475
516,0.002575851,34.13620824,-0.015774742
517,0.002578826,35.93162685,-0.015486963
518,0.002586773,37.97016484,-0.016214792
519,0.002591021,39.87660892,-0.015874393
520,0.002596731,41.780362,-0.015945639
521,0.002601794,43.67984863,-0.015582889
522,0.002608002,45.52865545,-0.015940517
523,0.002611461,47.42200498,-0.015637372
524,0.002615839,49.09319599,-0.016018283
525,0.002622833,51.18919198,-0.0157943
526,0.002626268,52.98674051,-0.015973113
527,0.002631459,54.92266214,-0.015934464
528,0.002638184,56.79004077,-0.01609372
529,0.002642002,58.56699743,-0.016224105
530,0.002647555,60.53200167,-0.016415026
531,0.002651736,62.3921361,-0.016377773
532,0.002656571,64.29925152,-0.016817357
533,0.002661783,66.35179038,-0.01669582
534,0.002668485,68.06734841,-0.016285572
535,0.002673265,70.18203013,-0.016781967
536,0.002678563,71.99709454,-0.01655845
537,0.00268342,74.03349927,-0.016408507
538,0.00268752,75.75782793,-0.016313512
539,0.002693519,77.7836556,-0.016275793
540,0.002699527,79.59190141,-0.016634818
541,0.002704396,81.29562055,-0.0166432
542,0.00270962,83.34321539,-0.016195234
543,0.002713439,85.14283789,-0.016855076
544,0.002719322,87.24311379,-0.016860198
545,0.002724946,89.12982839,-0.016876031
546,0.002729667,90.78920004,-0.016884878
547,0.002735166,92.80060739,-0.016546808
548,0.002739632,94.46897275,-0.016730744
549,0.002745099,96.21198283,-0.017240644
550,0.002750884,98.55117691,-0.017006882
551,0.002755293,100.17483,-0.016794074
552,0.002761579,102.0404846,-0.016900711
553,0.002765328,104.2024976,-0.016905367
554,0.002771525,106.0875591,-0.016870443
555,0.002776353,107.9213498,-0.017258339
556,0.002781874,109.6896529,-0.017012935
557,0.002786821,111.7471597,-0.017088372
558,0.002792802,113.7003632,-0.01724204
559,0.002797213,115.5096565,-0.017205253
560,0.002802563,117.5296389,-0.017257407
561,0.002807188,119.5182122,-0.01741387
562,0.002812109,121.3655045,-0.01719268
563,0.002817855,123.30178,-0.017583836
564,0.002822669,125.1517139,-0.017637853
565,0.00282794,127.0363658,-0.017398968
566,0.002832537,128.7001612,-0.017815735
567,0.002838794,130.9494168,-0.017570332
568,0.002843316,132.6524039,-0.017086975
569,0.002848371,134.5967236,-0.017520506
570,0.002853669,136.5145697,-0.018264633
571,0.002859707,138.1493704,-0.018372666
572,0.002864609,140.1753077,-0.017925166
573,0.002869929,142.1065529,-0.018043444
574,0.002874343,144.0236487,-0.017842744
575,0.002879021,145.8935141,-0.01799548
576,0.002884908,147.8855604,-0.018001534
