,Rotation,Top moment [kN.m]
312,4.85626192624422e-05,14.4940724973695
313,4.82331255968921e-05,14.3332159064445
314,4.71801548693799e-05,14.3429996297602
315,4.75595136598914e-05,14.302529369883
316,4.75443534749316e-05,14.3466125740686
317,4.75285645114828e-05,14.3406323618605
318,4.81318796108576e-05,14.3794147093512
319,4.87482918258828e-05,14.4262753287416
320,4.82098210993764e-05,14.4578056973725
321,4.77655601872834e-05,14.4165893117934
322,4.86849643660362e-05,14.4710040757906
323,4.70887517262831e-05,14.5571763469089
324,4.75345007511564e-05,14.4762379591535
325,4.68316058902365e-05,14.5967537700707
326,4.77542258252077e-05,14.7591173833441
327,4.77927001727321e-05,14.6905548165434
328,4.79363617714795e-05,14.7893698302353
329,4.76419506898948e-05,14.7165569466908
330,4.87913661474049e-05,14.7761728688773
331,4.72419704520944e-05,14.78101604501
332,4.73917867431241e-05,14.8176226325137
333,4.87000027193799e-05,14.8743964846368
334,4.79787126754111e-05,14.9097670821707
335,4.92471017460982e-05,14.956275689935
336,4.81557224180861e-05,14.9541805786898
337,4.75022614230248e-05,14.969137932624
338,4.74305170662671e-05,15.0319810401569
339,4.80097026541243e-05,14.9850726608984
340,4.76543105154299e-05,15.0202976550526
341,4.74590733395337e-05,15.0177664337072
342,4.75316709508919e-05,15.0529666256882
343,4.83047345469694e-05,15.189358613699
344,4.82688326321948e-05,15.1920293747334
345,4.88309686649543e-05,15.1903605048583
346,4.82707793397392e-05,15.2594566849751
347,4.80643127941122e-05,15.2612886341755
348,4.75194344258202e-05,15.307171625472
349,4.80676110281529e-05,15.3218068138647
350,4.79070225056817e-05,15.3626723930381
351,4.78923074368312e-05,15.3730513351883
352,4.80162652068329e-05,15.3609138571366
353,4.76333191864949e-05,15.3958327861021
354,4.76195052369268e-05,15.4766855825827
355,4.80644555863418e-05,15.566759074939
356,4.79323428204886e-05,15.5835264851145
357,4.69326593068598e-05,15.5898583575461
358,4.71163282058966e-05,15.4924424155404
359,4.83871899104916e-05,15.5618558111035
360,4.74401624867398e-05,15.6449486748898
361,4.76022800094185e-05,15.6434557238473
362,4.8585846955554e-05,15.6680965414276
363,4.81376405517125e-05,15.6934437530342
364,4.86658330049111e-05,15.7491667404177
365,4.67632418138906e-05,15.7379445522028
366,4.71508995645446e-05,15.8693056978829
367,4.76235536276258e-05,15.890356889348
368,4.71460469635062e-05,15.9314075605957
369,4.66301329553255e-05,15.9117846806365
370,4.77645415173648e-05,15.8557799738361
371,4.72588671381419e-05,15.894645208565
372,4.68814287436276e-05,15.9797785391804
373,4.7468884824901e-05,15.9697489224116
374,4.83292058574962e-05,15.9315968988257
375,4.70051175200439e-05,16.0348143476009
376,4.864873338185e-05,16.0400998180777
377,4.74038095781732e-05,16.0679819982043
378,4.71262026524834e-05,16.0297533741758
379,4.80226396738923e-05,16.0784156923505
380,4.86285872172697e-05,16.0682214901412
381,4.79804123260646e-05,16.0959395663449
382,4.74602816619071e-05,16.0364957271523
383,4.74015226242885e-05,16.0692109655129
384,4.73240355925234e-05,16.0203242390878
385,4.72083502369413e-05,16.0130255116551
386,4.8823172388836e-05,16.096415445427
387,4.67899667635216e-05,16.0920807090289
388,4.80758759050431e-05,16.083725911774
389,4.74451157801458e-05,16.0484899324264
390,4.83487218172032e-05,16.0636777975844
391,4.65780926295222e-05,16.1485287176187
392,4.814864854179e-05,16.2066657072875
393,4.81781450466109e-05,16.1470653918464
394,4.81695597002065e-05,16.1155918264102
395,4.83834210543425e-05,16.1643901830767
396,4.90128924692675e-05,16.2093449254806
397,4.79875420368682e-05,16.2609800929493
398,4.87185630883075e-05,16.2063778692898
399,4.75301307396503e-05,16.2848613526676
400,4.80802710395674e-05,16.3617177849216
401,4.83328335862631e-05,16.3445765093973
402,4.76103919044859e-05,16.4162579151563
403,4.67211425690248e-05,16.4110220014532
404,4.82577137841824e-05,16.4296426891783
405,4.84376627188357e-05,16.4349414841726
406,4.71657547527992e-05,16.4619011407267
407,4.79619622468215e-05,16.4906902034752
408,4.65695684651042e-05,16.5628976318046
409,4.8530029158827e-05,16.5559387770624
410,4.78716277532278e-05,16.5894938227236
411,4.72724662488758e-05,16.6242977485775
412,4.80207090145278e-05,16.5885411417914
413,4.85695081911052e-05,16.5646929720906
414,4.87906890180535e-05,16.7115610090688
415,4.85301091833797e-05,16.6243553974578
416,4.65213754416034e-05,16.7465206675172
417,4.77544849553112e-05,16.6886195221057
418,4.75157888453269e-05,16.7978658739801
419,4.72287762492051e-05,16.7285461895417
420,4.71058305673834e-05,16.8562226027362
421,4.75199328657333e-05,16.8090164947007
422,4.7717108407987e-05,16.8508099542401
423,4.71473260237246e-05,16.7859519911405
424,4.73703388996797e-05,16.9400277766539
425,4.74307213347493e-05,16.9531655776309
426,4.77624496983333e-05,17.023556845514
427,4.76138007251868e-05,16.9558611029139
428,4.75384365798632e-05,17.059840427291
429,4.77052219832077e-05,17.0932763175895
430,4.88616955181592e-05,17.0335613658852
431,4.74405685175206e-05,17.1955982523445
432,4.69592958710249e-05,17.1663757635667
433,4.77783771157359e-05,17.1550735408008
434,4.64767839650406e-05,17.2179769287381
435,4.83132540396578e-05,17.2585974199633
436,4.72195442796591e-05,17.2273417208016
437,4.72731929614198e-05,17.2879133644325
438,4.78166170333649e-05,17.2941043015694
439,4.7247570572006e-05,17.3550078186668
440,4.85980021104762e-05,17.3537881232507
441,4.78764460445149e-05,17.3240062881622
442,4.81475433259938e-05,17.4115552460666
443,4.76224486646957e-05,17.4206431193751
444,4.81572021534693e-05,17.4880308070683
445,4.74063662187106e-05,17.4694662894236
446,4.72010059141825e-05,17.4449833185279
447,4.78725631483652e-05,17.4155069507489
448,4.72332913417913e-05,17.4524165710534
449,4.76929704857411e-05,17.5061491257282
450,4.83160725041538e-05,17.5075261971148
451,4.90767297171777e-05,17.5538795051438
452,4.69455517779528e-05,17.5594343371894
453,4.66980812433898e-05,17.5361842349849
454,4.71743392325221e-05,17.5600371711946
455,4.77159081862903e-05,17.5322947507944
456,4.74030997131841e-05,17.6323092668116
457,4.88045247641255e-05,17.5383366452574
458,4.7518226645265e-05,17.6316208104783
459,4.87209027355492e-05,17.6197399950614
460,4.85970055888575e-05,17.6261498172793
461,4.78380672628361e-05,17.6624313057675
462,4.7583806536152e-05,17.6128129864444
463,4.87670853358762e-05,17.6267251482176
464,4.74910315547193e-05,17.5660215086922
465,4.71579666479998e-05,17.613654324471
466,4.70403640373305e-05,17.6276359815436
467,4.82802635478088e-05,17.5882880979107
468,4.86585337333616e-05,17.6458740255252
469,4.77122309677189e-05,17.6294644297527
470,4.78074015742249e-05,17.6524231666229
471,4.76399841531213e-05,17.6905834085484
472,4.74842141323928e-05,17.6497681857062
473,4.80792213292015e-05,17.6532917339895
474,4.84081161298113e-05,17.7062823325899
475,4.78077820849534e-05,17.8005405946416
476,4.75674627923549e-05,17.8465556415589
477,4.79808960084912e-05,17.8054244751207
478,4.83114594356217e-05,17.7586013139132
479,4.83132567956675e-05,17.9163909703916
480,4.7461303909216e-05,17.8283786234521
481,4.79722516775259e-05,17.8157461387364
482,4.79302159806237e-05,17.8102078213045
483,4.7292632437287e-05,17.9520612444792
484,4.84689075661493e-05,17.9736937509507
485,4.87099405448271e-05,17.9887391011495
486,4.83056848523662e-05,18.0097683209624
487,4.84550860455782e-05,18.0611881723186
488,4.81586726665819e-05,18.0730709962442
489,4.76646193582107e-05,18.0617113500432
490,4.71126780896982e-05,18.0504879205369
491,4.77850234161849e-05,18.0953496453166
492,4.82570980299531e-05,18.2027998885653
493,4.75754848385792e-05,18.0888114149983
494,4.7379131455211e-05,18.0604409960937
495,4.67728292823696e-05,18.1010911992444
496,4.75175688840083e-05,18.1933689263786
497,4.84268449320884e-05,18.1256798844071
498,4.70858218681427e-05,18.1396351591175
499,4.85740677317058e-05,18.1443391966179
500,4.81060408994255e-05,18.2310204119765
501,4.79166134605022e-05,18.1494624296193
502,4.78111434722351e-05,18.1626405716247
503,4.78744252207027e-05,18.1565902381461
504,4.70620321450707e-05,18.0520977088969
505,4.83832789839463e-05,17.7322511428988
506,4.737176910887e-05,17.0390485749723
507,4.68605034255493e-05,16.3367136992025
508,4.81940532808293e-05,15.9607474512848
509,4.81185734853441e-05,15.7066273982448
510,4.81027307562961e-05,15.6938863614697
511,4.87274410788307e-05,15.5715135702966
512,4.75103855908956e-05,15.5303054972211
513,4.82625360088964e-05,15.3624566847771
514,4.7622516534394e-05,15.4549630311775
515,4.80914781769021e-05,15.3848988869271
516,4.94659307225259e-05,15.3662539596356
517,4.83543131769309e-05,15.3666825816058
518,4.72303672624885e-05,15.415700196546
519,4.73186287878498e-05,15.4090564867099
520,4.71426496763567e-05,15.4493022285843
521,4.82944404812381e-05,15.4122105371419
522,4.74374338077861e-05,15.4981868464773
523,4.80138349485412e-05,15.5793788998267
524,4.78724084089494e-05,15.6098574908035
525,4.85766701882699e-05,15.6626085278211
526,4.76381828057456e-05,15.5769057868878
527,4.8177970850998e-05,15.7094595785437
528,4.72711317143787e-05,15.57565080482
529,4.77731570824146e-05,15.325140131365
530,5.23909591045996e-05,15.3526325985079
531,5.45438348274927e-05,16.0182547857522
532,5.83339307736082e-05,15.851319545659
533,6.07291331719138e-05,15.9009736718545
534,6.32667832263401e-05,15.8997355028076
535,6.57920777293341e-05,15.7737274872098
536,6.73673811879756e-05,15.7516918931531
537,7.2101075131524e-05,15.6703066682496
538,7.29350665492539e-05,15.6606357961751
539,7.62156459661949e-05,15.5715199229326
540,7.85794624735464e-05,15.5826337750573
541,7.97399190270098e-05,15.5343508271424
542,8.34162700711398e-05,15.4660990044653
543,8.58841003220949e-05,15.3637854427318
544,8.9124913205816e-05,15.2631530243486
545,9.08951362898462e-05,15.3891075862669
546,9.39066569258667e-05,15.2438271520396
547,9.66735559019847e-05,15.159043704295
548,9.98053942655283e-05,15.1654163415185
549,0.0001014039270103,15.2317643309058
550,0.0001042217646422,15.0970523318084
551,0.000106797282077,15.0712745570619
552,0.0001096215682247,14.9600056425015
553,0.0001116892942847,15.0334857190516
554,0.0001152593378837,14.9654008086597
555,0.0001168101298922,14.9394372005678
556,0.0001194522506377,14.9470521061189
557,0.0001224276602202,14.9555648607273
558,0.0001254687781133,14.853973872779
559,0.0001283345549494,14.8817124774354
560,0.0001304819496334,14.8723563767325
561,0.0001322066782011,14.788184165041
562,0.0001377143234271,14.8831806936013
563,0.0001389539165334,14.749280848336
564,0.0001403205573545,14.7600383707303
565,0.0001439427796457,14.6950063821518
566,0.0001450189259048,14.7104272456549
567,0.0001483407036547,14.7167043749795
568,0.0001514320404991,14.7138049917017
569,0.0001541878706711,14.8184659335379
570,0.0001556001505369,14.7133215856048
571,0.0001592314214205,14.6630900788257
572,0.0001615914795728,14.7737340886649
573,0.0001641388592811,14.7810307965557
574,0.0001667069043125,14.7606242159496
575,0.0001701575989334,14.693250483666
576,0.0001737761405189,14.7645690454176
577,0.0001747503171107,14.741638649996
578,0.0001766222828243,14.7836813428615
579,0.0001788965351628,14.7980938217127
580,0.0001829030703344,14.8106136477329
581,0.0001849957199305,14.7212070555025
582,0.0001878336926139,14.8272341508374
583,0.0001898970745819,14.8146082661365
584,0.0001922381137512,14.8171599454088
585,0.0001955469286436,14.8807622853539
586,0.0001984883830295,14.8884004339514
587,0.0001997435308822,14.9285759226474
588,0.0002031655199987,14.9910812311978
589,0.0002046705226915,14.9729049603302
590,0.000207339170444,15.0558112634971
591,0.0002110985728152,15.0491552459958
592,0.0002140833232635,15.0729178707773
593,0.0002161005152216,15.1719183619486
594,0.0002192397306789,15.2367633071317
595,0.0002207527968012,15.267480265268
596,0.0002241225517669,15.3421308626181
597,0.0002260905366459,15.2507041147494
598,0.0002289688762597,15.3235406919551
599,0.0002329464254188,15.4146981741849
600,0.0002342657211787,15.4456341145949
601,0.0002375476645167,15.5440272306966
602,0.0002401076522888,15.5101041708738
603,0.0002422226022822,15.4936750504457
604,0.000246223301312,15.5530273280461
605,0.0002479323511355,15.5834651400696
606,0.000250476990071,15.6735830825478
607,0.0002527297563002,15.6981254249872
608,0.0002546934681199,15.7069521459123
609,0.0002583643278659,15.7373718227339
610,0.0002598410994951,15.8254146411282
611,0.000262793418308,15.9365562592598
612,0.0002654678243034,15.8575491508443
613,0.0002684492257854,15.9172084425053
614,0.0002695151230514,15.9600530903062
615,0.0002733335918807,15.8617198968246
616,0.000276452354047,15.9549784436156
617,0.0002793861211876,15.9189423053004
618,0.0002803969670499,15.9519629973389
619,0.0002842931131184,16.0889251827305
620,0.0002859800038945,16.1534398557429
621,0.0002882777136543,16.1602236877351
622,0.0002920943485338,16.285543969407
623,0.0002935677773363,16.2502322579976
624,0.0002968873006981,16.2495816983191
625,0.0002995744875023,16.3697909993406
626,0.0003029508692953,16.3172721476731
627,0.0003044207715221,16.4593458017876
628,0.000306758642909,16.4009773253998
629,0.0003111629314895,16.4861438973845
630,0.0003113288958082,16.4965957149742
631,0.0003140316788929,16.6104402137712
632,0.0003173643913488,16.5881616130338
633,0.0003198080016212,16.6876905627271
634,0.0003227310279985,16.7003401089978
635,0.0003248813030868,16.7256289034771
636,0.0003280912988903,16.8025177923669
637,0.0003305181003859,16.8421915916288
638,0.000332335843372,16.7512967182264
639,0.0003352698728477,16.8817118761395
640,0.0003378133834406,16.909751225973
641,0.0003399188373774,16.8230857299836
642,0.0003426768821944,16.8431321045666
643,0.0003458213222729,16.9145655501172
644,0.0003484488618552,16.8854113504152
645,0.0003506171257129,17.0271292762593
646,0.0003538658061134,17.0415312073281
647,0.0003560954005203,17.1325159785313
648,0.0003585256382944,17.0756172608351
649,0.0003600852774373,17.1884998921334
650,0.0003639099720117,17.202724213214
651,0.0003668143289753,17.2500772509152
652,0.000369678417048,17.1907398014526
653,0.0003708652398228,17.3431305305747
654,0.0003745898384574,17.2860179625084
655,0.0003763188942506,17.3196614913109
656,0.0003797357772722,17.2880648069877
657,0.0003823307107251,17.3484722140908
658,0.0003844536989493,17.4556474834712
659,0.0003867492986977,17.4739548317435
660,0.0003909859514472,17.4404921661743
661,0.0003923990540772,17.4666021617262
662,0.0003954255927419,17.5244650018109
663,0.0003986781346142,17.5431697205935
664,0.0004000889282848,17.5310694257065
665,0.0004028394213992,17.561385365356
666,0.0004058219763125,17.5834069108465
667,0.0004074253246444,17.6574085360024
668,0.0004109332063161,17.6573544173453
669,0.0004126031597403,17.716300885832
670,0.0004162274344141,17.8010872697105
671,0.0004184786601766,17.8380385587197
672,0.0004204743202241,17.8318839938585
673,0.000423772698594,17.9054113543132
674,0.0004262245739162,17.894624756112
675,0.0004294911500525,17.9767626858744
